utility_id_ferc1,plant_name_ferc1,utility_name_ferc1,capacity_mw,plant_table
107,gloucester,the narragansett electric company,0.0,f1_steam
107,manchester,the narragansett electric company,0.0,f1_steam
107,manchester st,the narragansett electric company,489.0,f1_steam
107,manchester st.,the narragansett electric company,165.0,f1_steam
107,manchester street,the narragansett electric company,525.0,f1_steam
107,mid 1993 and were rented to,the narragansett electric company,0.0,f1_gnrt_plant
107,mid 1993 and were rented to nantucket,the narragansett electric company,0.0,f1_gnrt_plant
107,mid-1993 and were rented to nantucket,the narragansett electric company,,f1_gnrt_plant
107,nantucket electric in 1994.,the narragansett electric company,0.0,f1_gnrt_plant
107,note:,the narragansett electric company,0.0,f1_gnrt_plant
107,note: south st diesels have not generated since,the narragansett electric company,0.0,f1_gnrt_plant
107,note: south st. diesels have not generated,the narragansett electric company,,f1_gnrt_plant
107,"since 9/92, the units were deactivated in",the narragansett electric company,0.0,f1_gnrt_plant
107,since 9/92. the units were deactivated in,the narragansett electric company,,f1_gnrt_plant
107,south st.,the narragansett electric company,0.0,f1_steam
107,south st. (diesel),the narragansett electric company,6.0,f1_gnrt_plant
107,south st. diesels have not generated,the narragansett electric company,0.0,f1_gnrt_plant
107,south street (diesel),the narragansett electric company,6.0,f1_gnrt_plant
107,wyman #4,the narragansett electric company,0.0,f1_steam
108,"clark 1, 2, 3","nevada power company, d/b/a nv energy",190.0,f1_steam
108,"clark 5,6,7,8,9 & 10","nevada power company, d/b/a nv energy",538.0,f1_steam
108,clark(3),"nevada power company, d/b/a nv energy",59.0,f1_steam
108,green power,"nevada power company, d/b/a nv energy",0.0,f1_steam
108,mohave (1),"nevada power company, d/b/a nv energy",230.0,f1_steam
108,navajo (1),"nevada power company, d/b/a nv energy",273.0,f1_steam
108,"navajo 1, 2, 3","nevada power company, d/b/a nv energy",273.0,f1_steam
108,none,"nevada power company, d/b/a nv energy",0.0,f1_gnrt_plant
108,not applicable,"nevada power company, d/b/a nv energy",0.0,f1_gnrt_plant
108,"r. gardner 4 (2,1)","nevada power company, d/b/a nv energy",295.0,f1_steam
108,reid gardner 123,"nevada power company, d/b/a nv energy",341.0,f1_steam
108,rg123(1),"nevada power company, d/b/a nv energy",341.0,f1_steam
108,sun peak (3),"nevada power company, d/b/a nv energy",270.0,f1_steam
108,"sun peak 3,4,5","nevada power company, d/b/a nv energy",270.0,f1_steam
108,sunrise,"nevada power company, d/b/a nv energy",82.0,f1_steam
108,sunrise (3),"nevada power company, d/b/a nv energy",85.0,f1_steam
109,nevada sun-peak,nevada sun-peak limited partnership,250.0,f1_steam
109,not applicable,nevada sun-peak limited partnership,,f1_gnrt_plant
110,(a) ferc licensed project #2323,new england electric transmission corporation,0.0,f1_gnrt_plant
110,brayton,new england electric transmission corporation,0.0,f1_steam
110,deerfield #2 (a),new england electric transmission corporation,0.0,f1_gnrt_plant
110,deerfield #3 (a),new england electric transmission corporation,0.0,f1_gnrt_plant
110,deerfield #4 (a),new england electric transmission corporation,0.0,f1_gnrt_plant
110,gloucester,new england electric transmission corporation,0.0,f1_steam
110,hydro,new england electric transmission corporation,0.0,f1_gnrt_plant
110,manchester,new england electric transmission corporation,0.0,f1_steam
110,newburyport,new england electric transmission corporation,0.0,f1_steam
110,other,new england electric transmission corporation,0.0,f1_gnrt_plant
110,salem harbor,new england electric transmission corporation,0.0,f1_steam
110,searsburg (a),new england electric transmission corporation,0.0,f1_gnrt_plant
110,sherman (a),new england electric transmission corporation,0.0,f1_gnrt_plant
110,southbridge street,new england electric transmission corporation,0.0,f1_gnrt_plant
110,wyman #4,new england electric transmission corporation,0.0,f1_steam
111,(a) ferc licensed project #2323,"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,brayton,"new england hydro-trans. elec. co., inc.",0.0,f1_steam
111,deerfield #2 (a),"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,deerfield #3 (a),"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,deerfield #4 (a),"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,gloucester,"new england hydro-trans. elec. co., inc.",0.0,f1_steam
111,hydro,"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,manchester,"new england hydro-trans. elec. co., inc.",0.0,f1_steam
111,newburyport,"new england hydro-trans. elec. co., inc.",0.0,f1_steam
111,other,"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,salem harbor,"new england hydro-trans. elec. co., inc.",0.0,f1_steam
111,searsburg (a),"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,sherman (a),"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,southbridge street,"new england hydro-trans. elec. co., inc.",0.0,f1_gnrt_plant
111,wyman #4,"new england hydro-trans. elec. co., inc.",0.0,f1_steam
112,(a) ferc licensed project #2323,new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,brayton,new england hydro-transmission corporation,0.0,f1_steam
112,deerfield #2 (a),new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,deerfield #3 (a),new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,deerfield #4 (a),new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,gloucester,new england hydro-transmission corporation,0.0,f1_steam
112,hydro,new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,manchester,new england hydro-transmission corporation,0.0,f1_steam
112,newburyport,new england hydro-transmission corporation,0.0,f1_steam
112,other,new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,salem harbor,new england hydro-transmission corporation,0.0,f1_steam
112,searsburg (a),new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,sherman (a),new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,southbridge street,new england hydro-transmission corporation,0.0,f1_gnrt_plant
112,wyman #4,new england hydro-transmission corporation,0.0,f1_steam
113,(a) ferc licensed project #2323,new england power company,0.0,f1_gnrt_plant
113,0,new england power company,0.0,f1_hydro
113,bear swamp,new england power company,600.0,f1_pumped_storage
113,bearswamp,new england power company,600.0,f1_pumped_storage
113,bellows falls,new england power company,41.0,f1_hydro
113,brayton,new england power company,0.0,f1_steam
113,brayton diesel,new england power company,11.0,f1_steam
113,brayton point,new england power company,1600.0,f1_steam
113,comerford,new england power company,140.0,f1_hydro
113,commerford,new england power company,140.0,f1_hydro
113,connecticut lakes,new england power company,0.0,f1_hydro
113,deerfield #2,new england power company,5.0,f1_gnrt_plant
113,deerfield #2 (a),new england power company,5.0,f1_gnrt_plant
113,deerfield #3,new england power company,5.0,f1_gnrt_plant
113,deerfield #3 (a),new england power company,5.0,f1_gnrt_plant
113,deerfield #4,new england power company,5.0,f1_gnrt_plant
113,deerfield #4 (a),new england power company,5.0,f1_gnrt_plant
113,deerfield #5,new england power company,18.0,f1_hydro
113,fife brook,new england power company,11.0,f1_hydro
113,gloucester,new england power company,27.0,f1_steam
113,harriman plnt & str,new england power company,34.0,f1_hydro
113,harriman plnt&str re,new england power company,34.0,f1_hydro
113,hydro,new england power company,0.0,f1_gnrt_plant
113,manchester st.,new england power company,0.0,f1_steam
113,manchester street,new england power company,0.0,f1_steam
113,mcindoes,new england power company,11.0,f1_hydro
113,millston,new england power company,0.0,f1_steam
113,millstone #3,new england power company,1253.0,f1_steam
113,moore,new england power company,140.0,f1_hydro
113,newburyport,new england power company,10.0,f1_steam
113,other,new england power company,0.0,f1_gnrt_plant
113,salem harbor,new england power company,805.0,f1_steam
113,seabrook #1,new england power company,1197.0,f1_steam
113,searsburg,new england power company,4.0,f1_gnrt_plant
113,searsburg (a),new england power company,4.0,f1_gnrt_plant
113,sherman,new england power company,7.0,f1_gnrt_plant
113,sherman (a),new england power company,7.0,f1_gnrt_plant
113,somerset,new england power company,0.0,f1_hydro
113,somerset storage,new england power company,0.0,f1_hydro
113,vernon,new england power company,22.0,f1_hydro
113,wilder,new england power company,36.0,f1_hydro
114,*a.b. paterson,"entergy new orleans, inc.",133.0,f1_steam
114,*a.b. patterson,"entergy new orleans, inc.",16.0,f1_steam
114,a. b. paterson 3 & 4,"entergy new orleans, inc.",133.0,f1_steam
114,a. b. paterson 5,"entergy new orleans, inc.",16.0,f1_steam
114,a.b. paterson,"entergy new orleans, inc.",133.0,f1_steam
114,a.b. paterson*,"entergy new orleans, inc.",16.0,f1_steam
114,market street,"entergy new orleans, inc.",103.0,f1_steam
115,(a) project # 2438,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,(a) project #2438,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,(b) project # 2738,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,(b) project #2738,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,(c) project # 2835,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,(c) project #2835,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,(d) project # 2852,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,(d) project #2852,new york state electric & gas corporation,0.0,f1_gnrt_plant
115,** nine mile no. 2,new york state electric & gas corporation,209.89,f1_steam
115,0,new york state electric & gas corporation,0.0,f1_steam
115,allen e. kintigh,new york state electric & gas corporation,655.11,f1_steam
115,cadyville (b),new york state electric & gas corporation,5.53,f1_gnrt_plant
115,goudey,new york state electric & gas corporation,118.75,f1_steam
115,greenidge,new york state electric & gas corporation,162.5,f1_steam
115,hickling,new york state electric & gas corporation,86.5,f1_steam
115,homer city,new york state electric & gas corporation,927.86,f1_steam
115,jennison,new york state electric & gas corporation,75.0,f1_steam
115,kent falls,new york state electric & gas corporation,12.4,f1_hydro
115,keuka (d),new york state electric & gas corporation,2.0,f1_gnrt_plant
115,mill,new york state electric & gas corporation,1943.0,f1_gnrt_plant
115,"mill ""c"" (b)",new york state electric & gas corporation,6.05,f1_gnrt_plant
115,milliken,new york state electric & gas corporation,322.48,f1_steam
115,nine mile no.2,new york state electric & gas corporation,217.96,f1_steam
115,rainbow falls (c),new york state electric & gas corporation,2.64,f1_gnrt_plant
115,seneca falls (a),new york state electric & gas corporation,8.0,f1_gnrt_plant
115,waterloo (a),new york state electric & gas corporation,1.92,f1_gnrt_plant
116,--eldred #5,newport electric corporation,2.75,f1_gnrt_plant
116,--eldred #6,newport electric corporation,2.75,f1_gnrt_plant
116,--eldred #7,newport electric corporation,2.75,f1_gnrt_plant
116,--jepson #1,newport electric corporation,2.0,f1_gnrt_plant
116,--jepson #2,newport electric corporation,2.0,f1_gnrt_plant
116,--jepson #3,newport electric corporation,2.0,f1_gnrt_plant
116,--jepson #4,newport electric corporation,2.0,f1_gnrt_plant
116,diesal,newport electric corporation,0.0,f1_gnrt_plant
116,diesel,newport electric corporation,0.0,f1_gnrt_plant
116,eldred #5,newport electric corporation,2.75,f1_gnrt_plant
116,eldred #6,newport electric corporation,2.75,f1_gnrt_plant
116,eldred #7,newport electric corporation,2.75,f1_gnrt_plant
116,jepson #1,newport electric corporation,2.0,f1_gnrt_plant
116,jepson #2,newport electric corporation,2.0,f1_gnrt_plant
116,jepson #3,newport electric corporation,2.0,f1_gnrt_plant
116,jepson #4,newport electric corporation,2.0,f1_gnrt_plant
116,w. f. wyman unit 4,newport electric corporation,4.22,f1_steam
116,w.f. wyman #4,newport electric corporation,4.22,f1_steam
116,w.f. wyman unit 4,newport electric corporation,632.4,f1_steam
116,wyman 4,newport electric corporation,632.4,f1_steam
117,(project no. 4486) (leased),niagara mohawk power corporation,,f1_gnrt_plant
117,* albany diesel has been sold to pseg,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,-------------,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,--------------------,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,-------------------------,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,albany,niagara mohawk power corporation,400.0,f1_steam
117,albany diesel,niagara mohawk power corporation,1.0,f1_gnrt_plant
117,albany diesel *,niagara mohawk power corporation,0.7,f1_gnrt_plant
117,albany steam hydro expense,niagara mohawk power corporation,,f1_gnrt_plant
117,albany-turbines,niagara mohawk power corporation,,f1_gnrt_plant
117,allen falls (project no. 10462),niagara mohawk power corporation,4.0,f1_gnrt_plant
117,allens falls (project no. 10462),niagara mohawk power corporation,4.4,f1_gnrt_plant
117,allens falls (project no. 10462)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,alpine storage lake bonaparte,niagara mohawk power corporation,,f1_gnrt_plant
117,baker falls (project no. 2482),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,baker falls (project no. 2482)(retired),niagara mohawk power corporation,,f1_gnrt_plant
117,bakers falls (project no. 2482),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,baldwinsville (project no. 5217),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,baldwinsville (project no. 5217)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,beardslee,niagara mohawk power corporation,20.0,f1_hydro
117,beebe island (project no. 2538),niagara mohawk power corporation,8.0,f1_gnrt_plant
117,beebee island (project no. 2538),niagara mohawk power corporation,8.0,f1_gnrt_plant
117,beebee island (project no. 2538)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,belfort (project no. 2645),niagara mohawk power corporation,2.0,f1_gnrt_plant
117,belfort (project no. 2645)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,bennetts bridge,niagara mohawk power corporation,29.0,f1_hydro
117,black river (project no. 2569),niagara mohawk power corporation,6.0,f1_gnrt_plant
117,black river (project no. 2569)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,blake,niagara mohawk power corporation,14.0,f1_hydro
117,browns falls,niagara mohawk power corporation,15.0,f1_hydro
117,c. r. huntley,niagara mohawk power corporation,835.0,f1_steam
117,carry falls reservoir (project no. 2060),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,carry falls reservoir (project no. 2060)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,chasm (project no. 7320),niagara mohawk power corporation,3.0,f1_gnrt_plant
117,chasm (project no. 7320)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,colton,niagara mohawk power corporation,30.0,f1_hydro
117,deferiet,niagara mohawk power corporation,11.0,f1_hydro
117,diamond island (project no. 5801)(note 4),niagara mohawk power corporation,1.2,f1_gnrt_plant
117,disregard,niagara mohawk power corporation,0.0,f1_steam
117,dunkirk,niagara mohawk power corporation,628.0,f1_steam
117,dunkirk diesel,niagara mohawk power corporation,1.0,f1_gnrt_plant
117,e. j. west,niagara mohawk power corporation,20.0,f1_hydro
